sofifa_id;player_url;short_name;age;dob;height_cm;weight_kg;nationality;club;overall;value_eur;wage_eur;preferred_foot;release_clause_eur;team_position;team_jersey_number;joined;contract_valid_until;pace;shooting;passing;dribbling;defending;physic;gk_diving;gk_handling;gk_kicking;gk_reflexes;gk_speed;gk_positioning
238511;https://sofifa.com/player/238511/thomas-basila/20/159586;T. Basila;20;30/04/1999;187;77;France;FC Nantes;65;1100000;4000;Right;2900000;RES;23;01/07/2018;2021;60;32;48;46;63;66;;;;;;
240442;https://sofifa.com/player/240442/imad-faraj/20/159586;I. Faraj;20;11/02/1999;177;64;France;Os Belenenses;65;1200000;2000;Right;;SUB;59;;2020;68;58;61;70;28;43;;;;;;
240783;https://sofifa.com/player/240783/tyrese-campbell/20/159586;T. Campbell;19;28/12/1999;183;75;England;Stoke City;65;1200000;6000;Left;2900000;SUB;26;01/07/2017;2020;78;64;53;62;33;67;;;;;;
241929;https://sofifa.com/player/241929/elias-pereyra/20/159586;E. Pereyra;20;15/02/1999;172;69;Argentina;San Lorenzo de Almagro;65;1100000;3000;Left;2300000;RES;17;12/12/2017;2021;72;32;54;64;63;58;;;;;;
242794;https://sofifa.com/player/242794/imran-louza/20/159586;I. Louza;20;01/05/1999;178;65;France;FC Nantes;65;1200000;5000;Left;3100000;SUB;26;01/07/2018;2024;67;56;65;67;52;51;;;;;;
242999;https://sofifa.com/player/242999/alex-collado-gutierrez/20/159586;Álex Collado;20;22/04/1999;177;66;Spain;FC Barcelona;65;1200000;20000;Left;3100000;RES;34;01/07/2018;2021;67;61;64;68;53;40;;;;;;
244676;https://sofifa.com/player/244676/jasper-schendelaar/20/159586;J. Schendelaar;18;02/09/2000;187;87;Netherlands;AZ Alkmaar;65;925000;1000;Right;2000000;SUB;16;02/09/2016;2021;;;;;;;65;63;60;64;27;64
245331;https://sofifa.com/player/245331/jordi-escobar-fernandez/20/159586;Jordi Escobar;17;10/02/2002;186;74;Spain;Valencia CF;65;1100000;2000;Right;2900000;RES;40;01/07/2018;2021;60;66;48;61;18;47;;;;;;
245351;https://sofifa.com/player/245351/walter-perez/20/159586;W. Pérez;20;23/10/1998;175;76;Argentina;Club Atlético Huracán;65;1200000;3000;Left;2500000;SUB;13;23/07/2018;2020;72;56;58;68;46;68;;;;;;
245715;https://sofifa.com/player/245715/jamie-shackleton/20/159586;J. Shackleton;19;08/10/1999;168;65;England;Leeds United;65;1100000;8000;Right;2900000;SUB;46;01/07/2017;2021;82;41;64;70;58;63;;;;;;
246081;https://sofifa.com/player/246081/bryan-castrillon/20/159586;B. Castrillon;20;30/03/1999;169;57;Colombia;Independiente Medellín;65;1200000;1000;Right;2400000;SUB;7;22/09/2018;2021;77;56;59;68;41;58;;;;;;
247174;https://sofifa.com/player/247174/younes-delfi/20/159586;Y. Delfi;18;02/10/2000;184;73;Iran;Sporting de Charleroi;65;1100000;2000;Right;2400000;RES;70;30/01/2019;2022;77;64;59;71;33;64;;;;;;
247249;https://sofifa.com/player/247249/joel-piroe/20/159586;J. Piroe;19;02/08/1999;181;74;Netherlands;PSV;65;1200000;3000;Left;2400000;RES;16;16/11/2016;2022;66;65;52;64;28;63;;;;;;
233885;https://sofifa.com/player/233885/eray-comert/20/159586;E. Cömert;21;04/02/1998;183;80;Switzerland;FC Basel 1893;65;1100000;4000;Right;2400000;RCB;4;13/03/2016;2022;67;38;43;45;62;71;;;;;;
235563;https://sofifa.com/player/235563/mounir-chouiar/20/159586;M. Chouiar;20;23/01/1999;177;75;France;Racing Club de Lens;65;1200000;2000;Right;2900000;SUB;25;01/07/2016;2021;75;58;63;67;29;50;;;;;;
236308;https://sofifa.com/player/236308/riccardo-marchizza/20/159586;R. Marchizza;21;26/03/1998;187;80;Italy;Spezia;65;1100000;1000;Left;;SUB;5;;2020;58;29;51;56;65;61;;;;;;
236837;https://sofifa.com/player/236837/nicolas-schiappacasse/20/159586;N. Schiappacasse;20;12/01/1999;182;73;Uruguay;Famalicão;65;1200000;2000;Right;;SUB;9;;2020;70;63;59;70;30;53;;;;;;
239367;https://sofifa.com/player/239367/robin-hack/20/159586;R. Hack;20;27/08/1998;176;69;Germany;1. FC Nürnberg;65;1200000;3000;Right;2600000;SUB;17;01/07/2019;2023;80;60;53;73;32;45;;;;;;
239701;https://sofifa.com/player/239701/romano-schmid/20/159586;R. Schmid;19;27/01/2000;174;73;Austria;Wolfsberger AC;65;1200000;2000;Right;;RCM;11;;2020;74;59;58;72;27;58;;;;;;
239986;https://sofifa.com/player/239986/javier-alonso-bello/20/159586;Javi Alonso;20;01/08/1998;183;75;Spain;CD Tenerife;65;1200000;2000;Left;2600000;SUB;26;01/07/2017;2022;57;51;65;62;60;70;;;;;;
240611;https://sofifa.com/player/240611/dru-yearwood/20/159586;D. Yearwood;19;17/02/2000;175;63;England;Brentford;65;1100000;6000;Right;2900000;SUB;4;05/08/2019;2023;82;54;60;67;61;75;;;;;;
240859;https://sofifa.com/player/240859/juan-berrocal-gonzalez/20/159586;Berrocal;19;05/12/1999;184;72;Spain;Sevilla FC;65;1100000;2000;Right;3000000;RES;29;01/07/2017;2022;60;35;48;49;64;65;;;;;;
241071;https://sofifa.com/player/241071/moreto-moro-cassama/20/159586;Moreto Cassamá;21;16/02/1998;167;63;Guinea Bissau;Stade de Reims;65;1200000;5000;Right;3100000;SUB;23;30/01/2019;2023;69;59;62;71;56;49;;;;;;
241704;https://sofifa.com/player/241704/christopher-rocchia/20/159586;C. Rocchia;21;01/02/1998;172;64;France;Olympique de Marseille;65;1100000;5000;Left;2800000;SUB;20;22/11/2017;2021;75;41;55;58;61;59;;;;;;
242110;https://sofifa.com/player/242110/samuel-sosa/20/159586;S. Sosa;19;17/12/1999;178;71;Venezuela;AD Alcorcón;65;1200000;2000;Left;;LM;17;;2020;70;57;60;69;41;53;;;;;;
246157;https://sofifa.com/player/246157/ewoud-pletinckx/20/159586;E. Pletinckx;18;10/10/2000;190;87;Belgium;SV Zulte-Waregem;65;1000000;1000;Right;2200000;SUB;24;01/07/2017;2020;56;29;41;42;62;75;;;;;;
246423;https://sofifa.com/player/246423/luca-orellano/20/159586;L. Orellano;19;22/03/2000;177;66;Argentina;Vélez Sarsfield;65;1200000;3000;Left;2500000;SUB;32;11/09/2018;2022;86;60;53;71;32;51;;;;;;
246787;https://sofifa.com/player/246787/hugo-claudio-vallejo-aviles/20/159586;Hugo Vallejo;19;15/02/2000;181;77;Spain;Málaga CF;65;1200000;2000;Right;2600000;RES;27;01/07/2018;2020;61;61;62;69;36;53;;;;;;
247040;https://sofifa.com/player/247040/orest-lebedenko/20/159586;O. Lebedenko;20;23/09/1998;174;63;Ukraine;CD Lugo;65;1100000;2000;Left;2400000;SUB;17;21/01/2019;2023;73;44;57;57;62;54;;;;;;
248174;https://sofifa.com/player/248174/nassim-boujellab/20/159586;N. Boujellab;20;20/06/1999;181;72;Morocco;FC Schalke 04;65;1200000;5000;Right;2800000;RES;16;01/07/2018;2022;70;56;58;72;41;52;;;;;;
252033;https://sofifa.com/player/252033/tomas-do-l-pontes-esteve/20/159586;Tomás Esteves;17;03/04/2002;180;72;Portugal;FC Porto;65;975000;1000;Right;2600000;SUB;2;01/07/2018;2021;73;34;58;67;60;64;;;;;;
252558;https://sofifa.com/player/252558/yusuf-mert-tunc/20/159586;Y. Tunç;18;18/09/2000;186;76;Turkey;Fenerbahçe SK;65;1100000;6000;Left;2800000;RES;27;01/07/2019;2021;69;64;51;59;19;57;;;;;;
225809;https://sofifa.com/player/225809/edisson-restrepo/20/159586;E. Restrepo;22;19/12/1996;177;72;Colombia;Unión Magdalena;65;950000;1000;Right;;SUB;6;;2019;62;29;45;49;67;66;;;;;;
231484;https://sofifa.com/player/231484/walter-ponce/20/159586;W. Ponce;21;04/03/1998;180;68;Chile;CD Universidad de Concepción;65;1100000;1000;Right;2100000;SUB;25;27/07/2017;2021;67;63;44;66;28;63;;;;;;
233743;https://sofifa.com/player/233743/ballou-tabla/20/159586;B. Tabla;20;31/03/1999;174;69;Canada;Montreal Impact;65;1000000;2000;Right;;RES;16;;2019;80;58;58;72;37;45;;;;;;
233887;https://sofifa.com/player/233887/julian-chicco/20/159586;J. Chicco;21;13/01/1998;186;73;Argentina;Patronato;65;975000;3000;Right;2000000;SUB;31;01/01/2016;2021;56;42;60;59;62;69;;;;;;
235855;https://sofifa.com/player/235855/joel-asoro/20/159586;J. Asoro;20;27/04/1999;175;75;Sweden;FC Groningen;65;1100000;2000;Right;;SUB;11;;2020;88;61;53;70;21;53;;;;;;
237522;https://sofifa.com/player/237522/jorge-cuenca-barreno/20/159586;Jorge Cuenca;19;17/11/1999;189;76;Spain;FC Barcelona;65;950000;13000;Left;2500000;RES;33;18/07/2017;2021;55;35;51;43;65;63;;;;;;
238461;https://sofifa.com/player/238461/luis-perea-hernandez/20/159586;Luis Perea;21;25/08/1997;192;80;Spain;CA Osasuna;65;1000000;5000;Right;2900000;RES;28;19/07/2016;2021;56;53;59;63;59;66;;;;;;
238743;https://sofifa.com/player/238743/haji-wright/20/159586;H. Wright;21;27/03/1998;193;90;United States;VVV-Venlo;65;1100000;2000;Right;2200000;RW;7;12/07/2019;2020;72;63;48;60;23;68;;;;;;
239949;https://sofifa.com/player/239949/joao-ricardo-pereira-queiros/20/159586;João Queirós;21;22/04/1998;190;81;Portugal;Willem II;65;975000;2000;Left;;SUB;22;;2020;52;34;49;43;65;71;;;;;;
239997;https://sofifa.com/player/239997/raul-jose-asencio-moraes/20/159586;Raul Asencio;21;20/05/1998;187;78;Spain;Pisa;65;1100000;1000;Right;;SUB;29;;2020;70;61;51;61;24;61;;;;;;
240209;https://sofifa.com/player/240209/goduine-koyalipou/20/159586;G. Koyalipou;19;15/02/2000;183;76;France;Chamois Niortais Football Club;65;1000000;1000;Right;2400000;SUB;18;01/12/2017;2021;76;65;60;68;31;60;;;;;;
240513;https://sofifa.com/player/240513/ethan-hamilton/20/159586;E. Hamilton;20;18/10/1998;187;75;Scotland;Southend United;65;1000000;2000;Left;;RES;16;;2020;62;63;63;63;56;72;;;;;;
240694;https://sofifa.com/player/240694/abou-malal-ba/20/159586;A. Ba;20;29/07/1998;183;76;France;FC Nantes;65;1000000;5000;Right;2700000;RES;39;01/07/2019;2023;67;50;58;65;60;71;;;;;;
242577;https://sofifa.com/player/242577/romain-faivre/20/159586;R. Faivre;20;14/07/1998;180;69;France;AS Monaco;65;1000000;6000;Left;2600000;RES;44;01/07/2018;2021;63;53;65;65;58;59;;;;;;
243378;https://sofifa.com/player/243378/manuel-wintzheimer/20/159586;M. Wintzheimer;20;10/01/1999;180;77;Germany;Hamburger SV;65;1100000;3000;Right;2300000;RES;19;01/07/2018;2022;67;65;41;62;26;66;;;;;;
244973;https://sofifa.com/player/244973/marcel-ruiz/20/159586;M. Ruiz;18;26/10/2000;180;68;Mexico;Querétaro;65;975000;1000;Right;2300000;SUB;14;01/07/2018;2022;68;55;67;66;43;62;;;;;;
245251;https://sofifa.com/player/245251/iago-oliveira-campos/20/159586;Iago Oliveira;19;01/03/2000;186;76;Brazil;Portimonense SC;65;950000;1000;Left;2600000;RES;35;01/07/2018;2021;60;34;61;61;64;67;;;;;;
246816;https://sofifa.com/player/246816/eddy-sylvestre/20/159586;E. Sylvestre;19;29/08/1999;173;69;France;OGC Nice;65;1000000;5000;Left;2700000;RES;33;22/12/2018;2022;65;64;58;71;27;45;;;;;;
247370;https://sofifa.com/player/247370/muhayer-oktay/20/159586;M. Oktay;20;28/04/1999;175;75;Turkey;Beşiktaş JK;65;1000000;10000;Right;2600000;RES;21;16/01/2019;2023;69;56;66;69;38;54;;;;;;
251145;https://sofifa.com/player/251145/lionel-laborda/20/159586;L. Laborda;20;03/03/1999;164;60;Argentina;Arsenal de Sarandí;65;1000000;2000;Left;2200000;RES;56;01/07/2018;2023;82;53;61;71;40;43;;;;;;
252179;https://sofifa.com/player/252179/jakub-markovic/20/159586;J. Markovič;17;13/07/2001;188;78;Czech Republic;SK Slavia Praha;65;750000;1000;Right;2100000;SUB;30;01/01/2018;2024;;;;;;;66;66;69;69;60;68
228410;https://sofifa.com/player/228410/daniel-iversen/20/159586;D. Iversen;21;19/07/1997;191;85;Denmark;Rotherham United;65;775000;2000;Right;;SUB;1;;2020;;;;;;;67;62;68;66;42;65
228651;https://sofifa.com/player/228651/gian-filippo-felicioli/20/159586;G. Felicioli;21;30/09/1997;180;77;Italy;Venezia FC;65;875000;1000;Left;1500000;LB;14;18/07/2019;2023;66;54;61;68;62;60;;;;;;
229349;https://sofifa.com/player/229349/jordan-thorniley/20/159586;J. Thorniley;22;24/11/1996;181;64;England;Sheffield Wednesday;65;875000;6000;Left;1800000;SUB;12;02/07/2016;2021;62;36;48;52;65;69;;;;;;
229910;https://sofifa.com/player/229910/svante-ingelsson/20/159586;S. Ingelsson;21;14/06/1998;189;83;Sweden;Udinese;65;950000;3000;Left;1800000;SUB;13;03/07/2017;2022;63;54;65;68;55;54;;;;;;
233017;https://sofifa.com/player/233017/han-bin-park/20/159586;Park Han Bin;21;21/09/1997;183;80;Korea Republic;Daegu FC;65;950000;2000;Right;1400000;SUB;36;01/01/2016;2020;41;47;62;59;58;70;;;;;;
235980;https://sofifa.com/player/235980/ivan-morales/20/159586;I. Morales;19;29/07/1999;180;76;Chile;Colo-Colo;65;950000;2000;Right;1500000;RW;18;21/08/2016;2020;78;61;56;67;25;71;;;;;;
236515;https://sofifa.com/player/236515/alvaro-fernandez-llorente/20/159586;Álvaro;21;13/04/1998;186;75;Spain;SD Huesca;65;775000;1000;Left;1400000;GK;1;01/07/2019;2022;;;;;;;67;60;57;66;46;64
236586;https://sofifa.com/player/236586/jin-ya-kim/20/159586;Kim Jin Ya;21;30/06/1998;177;63;Korea Republic;Incheon United FC;65;875000;1000;Right;1300000;LB;13;14/10/2016;2020;86;54;61;68;57;66;;;;;;
236678;https://sofifa.com/player/236678/simone-lo-faso/20/159586;S. Lo Faso;21;18/02/1998;179;72;Italy;Lecce;65;975000;4000;Right;2000000;SUB;32;25/07/2019;2023;79;62;61;66;26;51;;;;;;
236918;https://sofifa.com/player/236918/anders-dreyer/20/159586;A. Dreyer;21;02/05/1998;172;70;Denmark;Brighton & Hove Albion;65;975000;8000;Left;2000000;RES;31;07/08/2018;2022;73;65;59;69;36;57;;;;;;
238263;https://sofifa.com/player/238263/fredrik-knudsen/20/159586;F. Knudsen;22;30/08/1996;190;83;Norway;FK Haugesund;65;875000;1000;Right;1300000;RCB;4;30/01/2017;2020;57;25;40;41;62;74;;;;;;
239215;https://sofifa.com/player/239215/kelechi-nwakali/20/159586;K. Nwakali;21;05/06/1998;181;76;Nigeria;Arsenal;65;975000;12000;Right;2000000;RES;36;05/08/2016;2021;71;55;59;72;34;57;;;;;;
239999;https://sofifa.com/player/239999/pedro-jose-moreira-da-silva/20/159586;Pedro Silva;22;13/02/1997;189;76;Portugal;CD Tondela;65;775000;1000;Right;1700000;RES;24;09/07/2018;2021;;;;;;;69;58;59;67;30;59
240797;https://sofifa.com/player/240797/matteo-tramoni/20/159586;M. Tramoni;19;20/01/2000;175;68;France;AC Ajaccio;65;950000;1000;Right;1900000;SUB;11;01/07/2017;2020;74;57;64;68;45;58;;;;;;
241006;https://sofifa.com/player/241006/erick-de-arruda-serafim/20/159586;Erick;21;10/12/1997;173;65;Brazil;Gil Vicente FC;65;975000;2000;Left;;SUB;11;;2020;75;58;58;69;34;44;;;;;;
246562;https://sofifa.com/player/246562/deian-sorescu/20/159586;D. Sorescu;21;29/08/1997;176;72;Romania;Dinamo Bucureşti;65;875000;2000;Right;1400000;RM;22;01/07/2018;2022;90;55;51;69;57;63;;;;;;
247912;https://sofifa.com/player/247912/ion-gheorghe/20/159586;I. Gheorghe;19;08/10/1999;171;63;Romania;FC Voluntari;65;950000;1000;Right;1500000;LM;8;29/08/2018;2022;70;48;59;65;30;48;;;;;;
251241;https://sofifa.com/player/251241/andre-grandi/20/159586;A. Grandi;22;02/05/1997;193;80;Brazil;CD Leganés;65;775000;4000;Right;1800000;RES;30;01/07/2019;2022;;;;;;;66;65;67;69;33;64
220894;https://sofifa.com/player/220894/george-thomas/20/159586;G. Thomas;22;24/03/1997;173;76;Wales;Leicester City;65;925000;14000;Right;1900000;RES;48;08/08/2017;2020;77;61;61;66;36;64;;;;;;
221346;https://sofifa.com/player/221346/martin-samuelsen/20/159586;M. Samuelsen;22;17/04/1997;189;72;Norway;FK Haugesund;65;925000;1000;Right;;SUB;11;;2019;75;54;58;73;29;51;;;;;;
223007;https://sofifa.com/player/223007/mauro-coppolaro/20/159586;M. Coppolaro;22;10/03/1997;189;80;Italy;Virtus Entella;65;850000;1000;Right;1500000;SUB;2;09/07/2019;2024;69;42;53;57;64;73;;;;;;
225482;https://sofifa.com/player/225482/timur-zhamaletdinov/20/159586;T. Zhamaletdinov;22;21/05/1997;181;73;Russia;Lech Poznań;65;925000;3000;Right;1400000;SUB;11;05/08/2014;2020;74;61;51;66;33;66;;;;;;
229725;https://sofifa.com/player/229725/mathias-kristensen/20/159586;M. Kristensen;22;21/03/1997;187;77;Denmark;Esbjerg fB;65;925000;4000;Right;1300000;RW;26;01/01/2015;2021;77;61;61;67;43;59;;;;;;
229727;https://sofifa.com/player/229727/jean-pierre-rhyner/20/159586;J. Rhyner;23;16/03/1996;186;79;Switzerland;Cádiz CF;65;850000;2000;Right;1500000;RES;19;10/07/2019;2022;77;36;47;43;62;74;;;;;;
229760;https://sofifa.com/player/229760/emiliano-bogado/20/159586;E. Bogado;21;18/11/1997;167;64;Argentina;Vélez Sarsfield;65;925000;3000;Right;1600000;SUB;7;10/07/2019;2020;85;57;57;71;35;51;;;;;;
230674;https://sofifa.com/player/230674/fabrizio-alastra/20/159586;F. Alastra;21;01/10/1997;185;79;Italy;Parma;65;750000;5000;Right;1500000;SUB;53;30/07/2019;2022;;;;;;;65;63;66;69;52;62
231258;https://sofifa.com/player/231258/ramiro-macagno/20/159586;R. Macagno;22;18/03/1997;185;77;Argentina;Newell's Old Boys;65;750000;3000;Right;1300000;SUB;13;05/10/2015;2022;;;;;;;66;64;58;68;28;64
231743;https://sofifa.com/player/231743/keinan-davis/20/159586;K. Davis;21;13/02/1998;188;75;England;Aston Villa;65;950000;11000;Right;2000000;RES;39;01/12/2015;2020;69;59;51;68;41;73;;;;;;
234249;https://sofifa.com/player/234249/sam-surridge/20/159586;S. Surridge;20;28/07/1998;191;77;England;Swansea City;65;950000;6000;Right;;SUB;19;;2020;63;64;43;62;27;71;;;;;;
235167;https://sofifa.com/player/235167/vitaly-janelt/20/159586;V. Janelt;21;10/05/1998;184;79;Germany;VfL Bochum 1848;65;925000;4000;Left;1700000;LDM;20;30/05/2018;2021;59;49;60;65;63;68;;;;;;
235689;https://sofifa.com/player/235689/andrea-zaccagno/20/159586;A. Zaccagno;22;23/05/1997;183;77;Italy;Torino;65;750000;6000;Right;1400000;RES;28;01/07/2014;2020;;;;;;;65;62;48;70;25;65
235937;https://sofifa.com/player/235937/alberto-picchi/20/159586;A. Picchi;21;08/08/1997;186;74;Italy;Empoli;65;925000;1000;Left;1700000;RES;19;01/07/2016;2020;70;53;65;66;55;60;;;;;;
236492;https://sofifa.com/player/236492/pedro-diaz-fanjul/20/159586;Pedro Díaz;21;05/06/1998;180;75;Spain;Real Sporting de Gijón;65;925000;2000;Right;1700000;SUB;24;01/07/2016;2022;65;58;66;67;37;54;;;;;;
237490;https://sofifa.com/player/237490/patrick-sontheimer/20/159586;P. Sontheimer;20;03/07/1998;168;65;Germany;FC Würzburger Kickers;65;925000;2000;Right;;RDM;12;;2020;68;45;63;68;56;59;;;;;;
237499;https://sofifa.com/player/237499/abdelhamid-sabiri/20/159586;A. Sabiri;22;28/11/1996;186;80;Germany;Huddersfield Town;65;925000;8000;Right;1900000;RES;29;23/08/2017;2020;70;58;55;74;36;64;;;;;;
239145;https://sofifa.com/player/239145/eden-massouema/20/159586;E. Massouema;22;29/06/1997;184;71;France;ESTAC Troyes;65;900000;2000;Right;1800000;RCM;21;01/07/2019;2022;66;48;61;64;63;69;;;;;;
239629;https://sofifa.com/player/239629/alan-medina/20/159586;A. Medina;21;19/08/1997;182;74;Mexico;Deportivo Toluca;65;925000;5000;Right;1800000;RCM;7;11/07/2014;2022;67;56;64;66;53;58;;;;;;
239805;https://sofifa.com/player/239805/damian-oko/20/159586;D. Oko;22;22/01/1997;190;83;Poland;Zagłębie Lubin;65;850000;1000;Right;1300000;LCB;55;04/04/2017;2022;47;24;35;40;64;71;;;;;;
240959;https://sofifa.com/player/240959/steven-nicanor-prieto-morales/20/159586;Steven Prieto;21;30/07/1997;182;74;Spain;Real Oviedo;65;950000;3000;Right;1700000;RES;27;01/07/2016;2020;62;64;48;60;26;66;;;;;;
241688;https://sofifa.com/player/241688/abdurrahim-dursun/20/159586;A. Dursun;20;01/12/1998;177;70;Turkey;Trabzonspor;65;850000;5000;Left;1900000;RES;3;01/07/2017;2021;78;47;53;64;62;60;;;;;;
241887;https://sofifa.com/player/241887/christos-giousis/20/159586;C. Giousis;20;08/02/1999;176;66;Greece;AEK Athens;65;925000;1000;Left;2200000;RES;77;21/08/2017;2020;69;56;61;69;34;52;;;;;;
242195;https://sofifa.com/player/242195/mark-mckenzie/20/159586;M. McKenzie;20;25/02/1999;180;84;United States;Philadelphia Union;65;850000;2000;Right;1400000;RES;4;18/01/2018;2022;73;23;46;44;65;66;;;;;;
242562;https://sofifa.com/player/242562/jasper-van-der-werff/20/159586;J. van der Werff;20;09/12/1998;188;80;Switzerland;FC Red Bull Salzburg;65;850000;6000;Right;1400000;RES;3;01/07/2018;2022;68;29;43;53;67;61;;;;;;
243641;https://sofifa.com/player/243641/luka-adzic/20/159586;L. Adžić;20;17/09/1998;184;78;Serbia;RSC Anderlecht;65;925000;4000;Right;1600000;SUB;17;01/07/2018;2022;74;62;62;69;33;58;;;;;;
243705;https://sofifa.com/player/243705/florian-chabrolle/20/159586;F. Chabrolle;21;07/04/1998;171;65;France;Olympique de Marseille;65;925000;6000;Right;1900000;SUB;29;01/07/2018;2021;63;57;63;70;31;48;;;;;;
244851;https://sofifa.com/player/244851/german-guiffrey/20/159586;G. Guiffrey;21;31/12/1997;182;74;Argentina;Gimnasia y Esgrima La Plata;65;850000;3000;Left;1400000;SUB;24;23/07/2018;2021;68;35;47;49;65;66;;;;;;
245228;https://sofifa.com/player/245228/florian-kruger/20/159586;F. Krüger;20;13/02/1999;186;81;Germany;FC Erzgebirge Aue;65;950000;2000;Right;1700000;LW;11;07/08/2018;2021;76;62;49;64;21;65;;;;;;
245459;https://sofifa.com/player/245459/xian-emmers/20/159586;X. Emmers;19;20/07/1999;178;72;Belgium;Waasland-Beveren;65;900000;2000;Right;;SUB;27;;2020;65;48;65;66;53;48;;;;;;
245732;https://sofifa.com/player/245732/argyris-kampetsis/20/159586;A. Kampetsis;20;06/05/1999;186;81;Greece;Panathinaikos FC;65;950000;1000;Right;2300000;SUB;99;22/08/2018;2021;70;63;48;60;24;61;;;;;;
246279;https://sofifa.com/player/246279/ivan-martos-campillo/20/159586;Iván Martos;22;15/05/1997;182;68;Spain;UD Almería;65;850000;2000;Left;1500000;LB;3;01/07/2016;2022;69;39;52;62;64;60;;;;;;
247112;https://sofifa.com/player/247112/sieben-dewaele/20/159586;S. Dewaele;20;02/02/1999;180;70;Belgium;RSC Anderlecht;65;925000;4000;Right;1600000;SUB;50;17/11/2017;2020;66;49;67;66;56;60;;;;;;
248018;https://sofifa.com/player/248018/andrei-vlad/20/159586;A. Vlad;20;17/04/1999;190;85;Romania;FCSB (Steaua);65;750000;2000;Right;1200000;GK;99;09/07/2017;2023;;;;;;;64;67;64;68;24;61
252162;https://sofifa.com/player/252162/ayase-ueda/20/159586;A. Ueda;20;28/08/1998;180;72;Japan;Kashima Antlers;65;950000;2000;Right;1400000;SUB;36;26/07/2019;2023;79;60;48;62;26;61;;;;;;
252577;https://sofifa.com/player/252577/joao-diogo-fonseca-ferreira/20/159586;João Ferreira;18;22/03/2001;185;73;Portugal;SL Benfica;65;775000;1000;Right;1700000;SUB;82;01/07/2019;2024;74;42;53;61;58;64;;;;;;
220140;https://sofifa.com/player/220140/frankie-kent/20/159586;F. Kent;23;21/11/1995;188;76;England;Peterborough United;65;800000;3000;Right;1600000;RCB;6;22/06/2019;2022;64;30;46;56;64;70;;;;;;
220807;https://sofifa.com/player/220807/max-oleary/20/159586;M. O'Leary;22;10/10/1996;185;78;England;Shrewsbury;65;675000;2000;Right;;GK;25;;2020;;;;;;;69;64;61;69;44;63
